@relation 'FEI-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DE:\\Documents\\Information Technology\\Data Mining\\Face Recognition\\Database\\FEI Face-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {male,female}

@data
15,21,23,18,13,25,15,17,16,18,17,15,12,15,19,16,10,16,16,16,16,29,15,17,16,16,19,33,15,15,15,16,12,female
5,16,19,16,15,20,15,16,16,17,16,15,14,15,16,15,14,16,15,16,16,31,16,16,16,15,16,31,16,16,15,16,15,female
33,19,22,11,14,28,14,19,15,21,17,15,15,15,14,17,12,18,14,15,19,26,16,20,14,15,20,44,16,5,23,17,9,male
32,21,22,10,15,28,11,19,15,21,16,15,16,14,13,16,12,17,15,15,18,26,16,20,14,15,20,44,15,5,22,16,9,male
32,21,22,10,16,27,10,19,15,21,16,15,16,14,13,17,12,17,15,15,18,26,16,20,14,16,20,43,16,6,22,15,10,male
33,20,22,10,15,27,11,19,15,21,16,16,16,14,13,16,11,17,14,15,18,26,16,20,14,16,19,42,16,6,22,15,9,male
33,20,22,10,15,27,11,19,15,21,16,16,16,15,13,17,11,17,14,15,18,26,16,20,14,16,19,42,15,6,22,15,10,male
33,19,22,11,15,27,12,18,15,21,16,16,16,15,12,17,11,16,14,15,18,27,16,19,15,16,19,41,16,6,21,15,10,male
33,20,22,11,15,27,12,19,16,21,16,16,16,15,13,16,11,16,14,15,18,26,16,20,15,16,19,42,16,6,21,15,10,male
33,20,21,10,15,27,11,19,16,22,16,16,16,15,13,16,11,16,13,15,18,26,16,20,15,16,19,42,15,6,21,15,10,male
34,21,21,11,15,27,11,19,16,22,17,16,15,14,13,16,11,16,13,15,19,26,16,20,15,16,19,41,15,6,21,15,10,male
33,23,21,12,16,28,10,20,16,22,17,16,14,14,14,14,11,15,13,14,19,26,16,20,14,16,19,42,15,6,22,15,10,male
32,19,22,11,14,27,14,18,16,21,16,16,16,16,12,16,11,16,14,15,18,26,16,20,14,16,19,42,16,6,21,16,10,male
33,20,22,11,15,27,11,19,15,21,16,16,15,15,12,17,11,17,14,15,18,26,16,20,14,16,19,42,15,6,21,15,10,male
18,20,21,12,15,25,14,18,14,21,15,16,16,15,13,17,12,17,14,15,18,27,15,18,15,16,18,37,16,9,19,15,12,male
5,17,18,15,16,21,15,16,15,18,15,16,15,15,15,16,14,16,15,15,16,30,16,16,16,16,16,32,16,15,16,15,15,male
32,18,24,9,14,28,15,21,16,19,16,15,15,14,12,17,11,17,18,14,14,29,15,15,18,15,19,34,17,17,12,16,10,male
32,18,24,9,14,28,15,19,16,19,16,15,15,15,12,17,11,17,17,14,15,30,15,15,18,15,19,33,17,16,13,16,10,male
32,20,24,11,14,27,13,16,16,20,15,15,15,15,12,16,13,17,15,15,17,30,16,16,17,15,19,33,16,16,13,16,10,male
32,19,24,12,14,27,14,15,16,21,15,15,15,16,12,16,13,17,14,15,18,30,16,16,17,15,19,32,16,15,13,16,10,male
32,19,24,12,14,26,14,15,16,21,15,15,15,16,12,16,13,16,14,16,18,30,16,16,17,15,19,32,16,15,13,16,10,male
32,18,23,12,13,26,15,15,17,21,15,15,15,17,12,16,13,16,13,16,19,30,16,16,17,15,19,32,16,15,14,16,10,male
33,19,24,12,13,26,14,15,17,21,15,16,16,17,13,16,13,16,13,16,18,30,16,16,17,15,19,32,15,15,13,16,10,male
32,18,23,12,13,26,16,15,17,22,16,16,15,18,13,15,13,15,13,16,19,30,16,16,17,15,19,32,16,15,13,16,10,male
32,19,23,13,13,26,15,15,17,22,16,16,15,17,13,15,13,15,12,16,18,30,16,16,17,15,19,32,15,15,13,16,11,male
33,19,23,15,13,27,15,16,18,23,15,16,13,17,13,14,12,14,11,15,18,30,16,17,17,15,19,32,15,14,13,16,10,male
32,19,23,13,13,26,14,15,16,21,16,15,15,17,12,16,13,16,13,16,19,30,16,16,17,15,19,33,16,15,13,16,11,male
32,19,23,13,14,26,14,14,16,21,16,15,15,16,12,16,13,16,13,16,19,30,16,16,17,15,19,32,16,15,13,16,10,male
21,20,22,14,13,25,14,15,15,21,15,15,15,16,12,17,14,17,13,16,18,28,15,16,17,16,18,33,16,15,14,16,12,male
5,17,18,15,15,20,15,15,16,17,15,15,15,16,14,16,15,16,15,16,16,31,15,16,16,15,16,31,16,16,15,16,15,male
33,21,14,20,15,26,10,19,14,16,18,16,13,15,12,17,15,18,14,15,18,28,16,16,18,15,19,34,15,16,13,16,11,female
33,21,14,19,15,25,10,18,14,16,18,16,13,15,11,18,15,17,14,15,17,29,16,16,18,15,19,33,15,16,13,16,11,female
33,20,14,18,15,25,11,18,14,16,18,16,14,15,10,17,15,17,14,15,17,29,16,16,18,15,19,32,15,16,14,16,11,female
33,20,15,18,15,24,11,18,14,16,18,16,14,15,10,17,15,17,14,15,16,29,16,15,17,15,19,32,15,16,14,16,11,female
33,20,14,18,15,25,11,18,14,16,18,16,14,15,10,17,15,17,15,15,17,29,16,16,17,16,19,32,15,16,14,16,11,female
33,18,15,18,15,25,14,17,15,16,18,16,13,16,9,16,16,17,15,15,16,29,16,16,17,16,19,32,16,16,14,16,11,female
32,16,14,18,14,25,18,18,16,16,18,16,13,17,9,14,15,16,15,16,17,29,15,16,17,16,19,32,16,16,13,16,11,female
32,17,14,18,15,25,16,18,16,17,18,16,13,16,9,15,15,15,14,15,17,29,16,16,18,16,19,32,16,16,13,16,11,female
33,17,14,19,15,25,17,18,16,17,19,16,13,15,10,15,15,15,14,15,17,29,16,16,18,16,19,33,16,16,13,16,11,female
32,16,14,21,15,26,18,19,17,17,18,15,11,14,12,14,15,13,14,15,17,29,16,16,18,16,19,33,15,15,13,15,11,female
32,17,15,19,14,25,16,17,15,17,18,16,13,17,9,15,16,16,14,16,16,29,16,16,17,16,19,32,16,15,14,16,11,female
33,19,15,19,15,25,13,17,15,17,18,16,12,15,9,16,15,17,14,15,16,30,16,16,17,16,18,32,15,15,13,16,11,female
28,21,15,18,14,24,14,18,14,18,17,16,14,15,10,16,15,17,14,15,16,30,16,16,17,16,18,33,15,15,14,16,12,female
6,17,16,16,15,20,15,16,15,17,16,16,14,15,13,16,15,16,15,16,16,30,16,16,16,16,16,31,16,16,15,16,15,female
32,20,25,9,14,28,14,17,15,23,15,14,16,15,15,16,10,20,13,16,19,31,15,17,17,15,19,32,16,15,14,16,11,male
31,20,25,8,14,27,13,16,15,23,14,15,16,14,14,16,10,19,14,15,19,30,16,16,17,15,18,33,16,15,14,16,11,male
31,21,25,8,15,27,12,16,15,23,14,15,17,14,14,16,10,18,14,15,19,30,16,16,17,15,19,33,16,15,14,16,11,male
31,20,25,8,15,27,12,16,15,23,14,15,17,14,14,16,10,18,14,15,19,30,16,16,17,15,19,32,16,15,14,16,11,male
31,20,25,8,15,27,13,16,15,23,14,16,17,15,14,17,10,17,14,15,18,30,16,16,17,15,19,32,16,15,14,16,11,male
31,20,25,8,14,27,13,16,16,23,14,16,17,15,14,17,11,16,14,15,19,30,16,16,17,16,19,32,15,15,14,16,11,male
31,21,25,8,15,27,12,16,16,23,14,16,17,14,15,16,11,16,13,15,19,31,16,16,17,16,19,32,15,15,14,16,11,male
31,21,25,8,15,27,12,16,16,23,14,16,17,14,15,16,10,16,13,15,19,30,16,16,17,16,19,32,15,15,14,16,11,male
31,18,25,8,13,27,16,17,17,23,14,17,16,17,15,15,10,14,13,15,19,30,16,16,17,16,19,32,15,15,13,16,11,male
31,18,25,9,14,28,15,17,16,24,15,18,16,16,16,15,9,13,12,14,19,31,16,17,17,16,19,32,15,15,14,16,11,male
31,18,25,8,14,27,15,16,16,23,14,16,16,16,14,16,10,16,14,15,19,30,16,16,17,15,19,32,16,15,14,16,11,male
31,19,25,9,14,27,14,16,16,23,14,16,16,16,14,16,10,16,14,15,19,31,16,16,17,16,19,32,16,15,14,16,11,male
23,21,24,9,15,26,13,17,14,23,14,16,17,14,14,17,11,17,14,15,18,29,15,16,17,16,18,33,15,15,14,16,12,male
7,17,21,13,15,24,15,16,15,19,15,16,15,15,14,16,13,16,15,15,17,30,16,16,16,15,17,32,16,16,15,16,15,male
29,17,26,10,12,29,17,20,16,25,16,15,12,16,15,17,10,19,13,17,18,27,15,16,18,15,19,34,17,15,13,16,12,male
30,19,25,8,14,29,13,20,15,25,16,14,14,14,15,17,10,20,13,16,18,27,15,16,18,15,19,34,16,15,13,16,11,male
30,19,25,8,14,29,13,19,15,25,16,15,14,15,14,17,10,19,13,16,18,27,16,16,18,15,19,34,16,15,14,16,11,male
29,20,25,7,15,29,12,20,15,24,16,15,15,14,14,17,10,19,14,16,18,27,16,16,18,15,19,34,16,15,14,16,11,male
30,23,25,7,15,28,10,19,15,24,16,15,15,12,15,16,10,19,14,15,17,27,16,16,18,16,19,34,15,15,14,16,11,male
29,21,25,8,16,28,12,19,15,24,16,15,15,13,15,16,10,17,14,15,18,27,16,16,17,16,19,34,15,15,14,16,11,male
30,20,25,8,16,28,13,20,16,24,16,15,15,14,14,15,9,15,14,14,18,27,16,16,18,16,19,34,15,15,14,16,11,male
30,19,25,8,16,28,14,19,16,25,16,15,14,15,14,15,9,14,14,14,19,27,16,17,18,16,19,34,15,15,14,15,11,male
30,19,25,9,16,29,15,20,16,25,16,16,13,15,14,15,9,14,14,14,19,27,16,17,18,16,19,34,15,15,14,15,11,male
30,22,25,12,17,29,11,19,15,25,15,15,10,13,15,14,10,14,13,13,19,27,17,17,18,16,18,34,14,14,14,16,12,male
30,18,25,8,15,28,14,19,15,24,15,16,14,16,14,16,10,16,14,15,18,27,16,16,17,16,19,34,16,15,14,16,11,male
30,18,25,8,15,28,15,19,15,24,15,16,14,16,14,16,10,16,14,15,18,27,15,16,17,16,19,34,16,15,14,16,11,male
20,21,24,9,15,28,14,20,14,24,15,15,15,15,15,17,11,17,14,15,17,28,15,16,17,16,19,34,16,15,14,16,12,male
12,20,23,12,15,26,14,18,14,22,15,15,14,15,15,16,12,17,15,15,17,30,15,16,16,16,18,33,16,15,14,16,13,male
31,20,25,16,13,29,12,15,13,18,19,17,12,17,15,16,8,20,13,15,17,27,15,17,17,15,17,34,16,14,15,16,13,female
31,23,25,14,14,28,10,16,13,17,19,17,14,14,17,15,8,21,15,15,17,27,16,17,17,15,18,35,16,14,15,16,12,female
31,23,26,15,14,28,11,15,14,17,19,16,14,13,18,14,8,19,16,15,17,26,16,17,16,15,18,35,16,14,15,16,12,female
32,21,26,15,14,28,12,14,15,17,19,16,13,14,19,14,8,18,16,15,17,26,16,17,17,15,18,35,16,14,15,16,12,female
31,23,26,15,14,28,12,15,15,17,18,16,13,12,18,12,9,17,16,15,17,26,16,17,17,15,18,35,15,14,15,16,12,female
31,19,26,15,14,28,15,14,16,18,18,16,13,14,18,14,8,16,16,15,17,26,16,17,17,15,19,35,15,14,15,16,11,female
32,17,26,15,15,28,18,14,17,18,19,16,13,15,17,14,8,14,15,15,17,26,16,18,16,16,19,35,15,13,15,16,11,female
32,14,26,15,16,28,21,14,18,19,19,15,13,15,17,15,8,12,14,16,17,26,16,18,16,15,19,35,15,13,15,16,11,female
32,14,26,15,17,29,21,14,18,19,19,14,12,14,16,13,9,12,14,16,17,26,16,18,16,15,18,34,15,13,15,16,12,female
31,14,27,17,18,29,20,13,17,19,20,14,11,12,15,15,9,12,12,16,17,27,17,17,17,15,17,35,14,13,15,16,13,female
31,18,26,15,15,28,15,14,15,18,18,16,13,14,17,15,8,17,16,15,17,26,16,17,16,15,19,35,15,13,15,16,11,female
32,17,25,16,16,28,16,14,15,17,18,16,13,14,17,15,9,17,16,15,17,26,16,17,17,16,18,35,15,13,15,16,11,female
20,19,25,16,15,27,16,15,14,18,17,16,13,14,17,15,9,17,15,15,17,28,15,17,16,16,18,35,15,14,15,16,12,female
12,18,24,16,15,26,16,15,15,18,17,16,13,14,17,15,11,16,15,15,17,30,15,17,16,16,18,34,15,14,15,16,13,female
32,18,24,13,15,27,13,15,15,21,16,16,14,15,13,16,12,18,13,15,18,32,16,8,23,16,17,31,16,19,11,16,13,female
32,20,24,13,15,27,12,14,15,20,16,16,14,15,13,17,12,18,13,15,18,32,16,9,23,16,17,31,15,18,12,16,12,female
32,20,24,14,15,26,11,14,15,20,16,15,14,15,14,17,12,18,14,15,18,32,16,9,22,15,17,31,15,18,12,16,12,female
32,20,24,14,15,26,11,13,15,20,16,15,14,15,14,17,12,18,14,15,18,32,16,9,23,15,17,30,15,18,12,16,13,female
32,19,25,14,15,26,13,13,15,19,15,15,14,15,14,16,12,17,14,15,18,33,16,9,23,15,17,31,15,19,12,16,13,female
34,15,25,14,16,26,17,12,16,19,15,16,14,16,14,16,12,14,14,15,18,32,16,10,22,15,17,31,16,18,12,16,12,female
32,15,25,14,16,26,17,13,16,19,16,15,14,15,14,16,11,14,14,15,18,32,16,9,22,15,17,30,16,18,12,16,12,female
32,16,25,13,15,27,17,14,16,19,16,15,15,15,14,15,11,14,15,15,18,33,16,8,23,15,17,31,16,19,12,16,13,female
32,17,25,13,15,27,17,14,16,19,16,15,14,15,14,15,11,14,14,15,18,32,16,9,23,15,17,30,16,19,12,16,12,female
32,17,24,13,16,27,16,14,16,19,16,15,14,14,13,15,11,14,14,15,18,32,15,8,23,16,17,30,15,19,11,16,12,female
32,17,25,14,16,27,16,13,16,19,16,15,14,15,15,16,11,15,15,15,18,32,15,9,23,16,17,30,16,18,12,16,12,female
33,17,25,14,16,27,16,13,16,19,16,15,14,14,15,16,11,15,15,15,18,32,15,9,23,16,17,30,16,18,12,15,12,female
26,19,25,15,15,26,16,14,15,19,15,15,14,14,15,16,11,16,14,16,18,32,15,11,21,16,17,32,16,18,12,16,13,female
13,18,24,15,16,25,15,14,15,18,15,15,14,14,15,16,12,16,15,16,17,32,15,13,19,16,17,32,16,17,13,16,13,female
33,18,20,19,14,29,15,16,16,22,18,14,11,17,11,16,13,17,10,17,18,27,15,17,17,16,18,34,17,13,14,16,11,male
32,17,20,18,15,28,15,15,15,22,18,14,12,16,11,16,14,17,10,17,18,27,15,17,17,16,18,34,16,14,14,16,11,male
32,17,18,14,15,28,14,17,16,21,17,14,15,16,10,16,15,16,12,16,18,27,15,17,17,15,19,34,16,14,14,16,11,male
33,19,18,14,15,28,12,16,15,21,17,14,15,15,10,17,15,16,12,16,18,27,16,17,17,15,19,34,16,14,14,16,11,male
32,19,19,16,16,27,12,15,15,22,17,15,14,15,11,17,16,17,11,16,19,27,16,17,17,16,19,34,15,15,14,16,11,male
32,22,18,14,15,27,9,17,16,20,16,15,16,15,12,16,15,15,13,15,18,27,16,17,17,16,19,34,15,15,14,16,11,male
33,17,18,13,14,28,16,17,16,20,17,16,17,17,11,16,15,14,13,16,18,26,16,17,17,16,19,34,16,15,14,15,11,male
32,16,18,15,14,28,18,17,16,21,17,17,15,17,12,15,15,14,12,16,18,26,16,17,17,16,19,34,16,14,14,15,11,male
32,15,18,15,14,28,20,17,17,21,17,17,16,17,12,15,15,14,12,16,18,26,16,17,17,16,19,34,16,14,14,15,11,male
32,21,19,19,15,28,12,17,15,22,17,16,11,15,11,16,14,15,10,14,18,27,17,17,17,15,18,34,14,14,14,16,12,male
32,20,19,17,15,27,11,15,15,21,17,15,14,16,12,17,16,16,11,15,18,27,16,17,17,15,19,34,15,14,14,16,11,male
32,19,19,16,15,27,13,15,15,21,17,15,14,16,11,16,16,16,12,15,18,27,16,17,17,15,19,34,15,14,14,16,11,male
29,20,19,18,14,26,13,16,15,21,17,15,13,16,12,17,16,16,11,15,18,28,16,17,17,15,18,34,15,14,14,16,12,male
14,20,19,17,14,25,13,16,15,20,16,15,14,15,12,16,16,16,13,15,18,29,15,16,16,16,18,33,15,15,14,16,13,male
32,23,19,13,14,27,9,19,16,21,16,13,15,13,13,17,14,17,14,15,19,32,15,11,22,17,18,31,16,17,12,16,11,male
32,23,20,13,14,27,9,18,17,21,16,13,15,13,12,17,14,16,14,15,19,32,15,12,21,16,18,31,15,17,12,16,11,male
32,21,21,12,15,26,11,17,16,20,15,15,16,14,12,17,13,16,14,15,18,30,16,12,20,16,19,32,15,17,13,16,11,male
32,20,20,12,14,26,12,17,16,20,15,15,16,15,11,17,12,16,14,15,18,31,16,12,20,16,19,31,15,17,13,16,11,male
32,21,20,11,15,26,11,18,16,19,14,15,17,14,11,17,12,16,15,15,17,30,16,12,21,15,18,31,15,17,13,16,11,male
31,19,20,12,15,26,13,17,16,20,15,15,16,16,11,17,12,16,14,15,18,30,16,13,20,15,19,32,15,16,13,16,11,male
32,17,20,12,15,26,16,17,15,20,15,16,16,17,11,16,12,16,14,15,18,31,16,13,20,15,19,31,15,16,13,16,11,male
31,16,20,12,14,26,17,17,15,20,15,17,16,18,12,15,13,16,14,16,18,31,16,13,20,15,19,31,16,17,13,16,11,male
32,17,20,12,15,27,16,17,15,21,16,17,16,18,12,15,13,16,14,16,18,31,16,12,20,15,19,31,15,16,13,16,11,male
32,19,19,12,15,28,14,19,15,21,16,17,16,16,13,15,12,16,13,15,19,31,17,12,21,15,19,31,14,17,12,16,11,male
31,18,20,13,14,26,14,17,16,20,15,16,16,17,11,16,12,16,14,15,18,29,16,14,19,15,19,32,15,16,13,16,11,male
32,18,21,14,14,26,15,15,16,20,15,16,15,17,11,16,14,16,13,16,18,30,16,14,18,15,19,32,15,16,14,16,10,male
31,20,20,14,14,25,13,16,14,20,15,15,16,15,11,16,13,16,13,16,18,30,16,14,18,15,18,33,15,15,13,16,12,male
16,20,20,15,15,24,13,16,15,19,15,15,15,15,12,16,13,17,13,15,18,30,15,15,17,15,18,33,15,15,14,16,13,male
31,16,25,13,12,28,19,15,19,24,15,15,12,18,12,14,11,15,11,17,20,27,15,16,18,16,18,33,17,15,13,16,12,male
31,18,24,13,13,28,16,15,17,23,15,15,14,17,11,15,11,16,12,16,20,27,15,16,17,15,18,33,16,15,13,16,12,male
32,19,24,12,13,28,14,15,16,23,14,15,14,16,11,16,11,17,13,16,20,27,15,16,17,15,18,34,16,15,13,16,11,male
32,18,25,12,13,28,15,15,16,23,14,15,14,17,11,15,11,16,13,16,19,27,15,16,17,15,18,33,16,15,14,16,11,male
32,19,25,12,13,27,14,14,16,22,14,15,14,17,11,16,11,16,13,16,19,27,16,16,17,15,19,33,16,15,14,16,11,male
32,18,24,13,14,27,14,14,16,22,14,16,15,17,11,16,12,16,12,16,19,27,16,16,17,16,18,33,16,15,14,16,11,male
32,18,24,12,13,27,15,15,16,22,15,16,15,17,11,15,12,16,12,16,19,27,16,16,17,16,19,33,16,15,14,16,11,male
32,19,24,12,14,27,13,15,16,23,15,16,15,17,12,15,11,16,12,16,19,27,16,16,17,16,19,33,15,15,14,16,11,male
33,19,24,13,13,28,13,15,16,23,15,16,14,17,11,15,12,16,11,15,19,27,16,16,17,16,19,33,15,15,14,16,12,male
32,22,24,13,14,28,10,15,15,24,15,16,13,15,12,16,11,17,10,14,20,27,16,17,18,16,18,33,15,14,13,16,12,male
32,18,24,12,14,27,14,14,16,22,14,16,15,17,11,16,12,16,13,16,19,27,16,16,17,16,19,33,16,15,14,16,11,male
32,20,24,12,14,27,11,14,15,22,14,15,14,16,12,16,12,17,12,15,19,27,16,16,17,16,18,34,15,15,14,16,11,male
26,22,24,13,14,26,11,15,15,23,14,15,15,15,12,16,12,18,12,16,19,29,15,16,17,16,18,33,15,15,14,16,12,male
13,20,22,14,14,25,12,15,15,21,14,15,14,15,13,16,13,17,13,16,18,29,15,16,16,16,17,34,16,15,14,16,13,male
31,14,27,12,13,30,20,16,18,23,16,14,11,17,12,16,9,15,14,15,18,27,14,16,18,15,18,33,17,15,13,16,12,male
29,17,27,11,14,29,17,15,17,23,16,14,12,15,12,16,10,16,15,15,18,27,15,16,18,15,18,33,17,15,14,16,12,male
29,18,26,10,14,29,15,15,16,23,15,15,13,15,12,16,10,17,15,15,17,27,15,16,18,15,18,33,16,15,14,16,12,male
30,19,26,10,14,29,14,15,16,23,15,15,13,15,12,16,11,17,15,15,17,27,15,16,17,15,19,33,16,15,14,16,12,male
30,19,26,10,14,28,14,15,16,23,15,15,14,15,12,16,11,17,15,15,17,27,15,16,18,15,19,33,16,15,14,16,11,male
30,19,26,10,14,28,15,15,16,23,15,15,14,16,12,16,11,16,15,15,17,27,16,16,18,16,19,33,16,15,14,16,11,male
30,18,26,10,13,28,16,15,17,23,15,16,14,16,12,16,11,15,14,15,17,27,16,16,18,16,19,33,16,15,14,15,11,male
29,18,26,10,14,28,15,15,17,23,16,16,14,16,12,16,11,16,14,15,17,27,16,16,18,16,19,33,16,15,14,15,11,male
31,18,26,11,12,29,17,15,17,23,16,16,13,17,13,15,10,15,14,16,17,27,16,16,18,16,19,34,16,15,14,15,11,male
31,19,26,14,12,29,16,15,17,24,16,16,11,17,14,15,10,15,13,16,18,27,16,17,18,16,19,34,15,14,14,16,11,male
30,20,26,11,13,28,14,14,17,23,16,15,13,15,12,16,11,17,14,16,17,27,15,16,17,16,19,33,16,15,14,16,11,male
30,20,26,11,13,28,13,14,17,23,15,15,13,15,12,16,11,17,14,16,17,27,15,16,17,16,19,33,16,15,14,16,11,male
16,22,25,13,13,27,13,15,15,22,15,15,14,15,12,16,12,17,14,15,17,29,15,16,17,16,18,33,16,15,14,16,13,male
6,17,21,15,15,23,15,16,16,18,16,15,14,15,14,15,14,16,15,15,16,37,16,18,16,15,19,29,16,15,15,16,14,male
31,21,28,9,15,29,9,15,13,20,18,16,15,14,15,17,9,19,16,14,16,30,16,16,17,15,19,33,16,14,15,16,10,female
30,15,28,7,18,29,13,15,13,19,17,16,15,17,13,17,9,16,18,16,15,30,15,16,17,16,19,33,17,14,15,15,10,female
29,15,28,7,18,29,14,16,13,19,18,16,15,17,13,17,9,16,17,16,15,30,15,16,17,15,19,33,17,14,15,15,10,female
29,15,28,7,17,28,14,15,13,19,18,16,15,17,13,17,9,17,17,16,15,30,15,16,17,16,19,33,17,14,15,15,10,female
30,16,28,7,18,28,13,15,13,20,18,16,15,16,13,17,9,16,17,16,15,30,15,16,17,16,19,33,16,14,15,15,10,female
31,15,28,8,18,28,15,14,14,21,17,16,15,16,13,16,10,15,16,16,15,30,15,16,17,16,19,33,16,14,15,15,10,female
30,15,28,7,18,28,15,15,14,20,17,16,15,16,13,15,10,14,17,16,15,30,15,16,17,16,19,33,16,14,15,15,10,female
31,15,28,7,18,28,15,15,14,20,17,17,15,17,14,15,10,14,17,16,15,30,16,16,17,16,19,33,16,14,15,15,10,female
30,15,28,7,18,28,15,15,14,20,17,17,15,16,14,15,10,14,17,16,15,29,16,16,17,16,19,33,16,14,15,15,10,female
29,15,28,8,18,28,15,16,14,20,18,17,15,17,13,14,10,13,17,16,16,30,16,16,17,16,19,33,16,14,15,15,10,female
30,16,28,8,18,28,13,15,13,20,18,16,15,15,14,17,9,16,17,16,15,30,16,16,17,16,19,33,16,14,15,15,10,female
30,17,28,7,18,28,12,15,13,19,17,16,15,15,14,16,9,16,18,16,14,30,16,16,17,16,19,33,16,14,15,15,10,female
14,19,26,10,17,26,14,16,13,19,17,16,15,15,14,17,11,16,16,16,15,29,15,15,17,16,18,33,16,16,14,16,13,female
5,16,20,14,16,21,15,16,15,17,16,15,15,15,15,16,14,16,16,16,15,37,16,18,15,16,20,28,16,15,16,15,14,female
33,24,19,22,13,27,10,20,11,17,17,17,13,15,15,14,11,21,14,16,17,30,14,11,21,16,17,31,17,18,11,15,13,female
33,22,19,19,14,26,10,19,13,17,17,17,13,14,14,16,13,20,15,15,17,30,15,10,21,16,17,31,16,19,12,15,13,female
34,21,20,18,14,26,10,17,14,17,17,16,12,15,14,17,13,19,15,15,17,30,15,11,21,16,17,31,16,18,12,15,12,female
33,22,20,17,15,25,10,18,14,17,17,16,13,14,14,17,14,19,16,15,17,30,15,10,21,16,17,31,16,19,12,15,12,female
33,20,20,16,15,25,11,17,15,17,17,16,13,15,13,17,14,18,16,15,16,30,15,11,21,16,17,31,16,18,12,15,12,female
33,19,20,15,14,25,13,17,15,18,17,16,13,16,12,17,14,17,15,15,16,31,15,11,21,16,17,31,15,18,12,15,12,female
33,20,20,15,14,25,13,17,15,18,17,16,13,16,12,16,13,17,15,15,16,30,15,11,21,16,17,31,15,18,12,15,13,female
33,17,20,16,14,26,16,18,16,17,17,16,13,17,13,15,13,15,16,15,16,31,16,10,21,16,17,31,15,19,12,15,13,female
33,17,20,18,15,26,17,18,17,17,17,15,12,16,13,14,12,13,15,15,17,30,16,11,21,16,17,31,15,18,12,15,13,female
32,17,19,21,16,27,16,20,18,17,17,14,10,13,14,15,10,11,14,14,17,30,16,11,21,16,17,31,15,18,11,15,14,female
33,19,20,15,15,25,13,17,15,18,17,16,13,16,12,17,14,17,15,15,16,31,16,11,21,16,17,31,16,18,12,15,12,female
33,19,21,15,15,25,13,17,15,18,17,16,13,16,12,16,14,17,16,15,16,30,16,11,21,16,17,31,16,19,12,15,12,female
21,20,21,15,14,24,14,17,14,18,16,16,13,15,13,16,13,17,15,15,16,32,15,12,19,16,17,32,16,17,13,16,13,female
5,17,19,15,15,20,15,16,15,17,16,16,14,15,14,16,14,16,15,15,16,41,16,15,17,15,19,28,16,16,15,16,14,female
30,22,28,10,11,28,14,16,16,20,19,16,13,15,14,16,10,21,15,15,16,26,15,16,17,16,18,34,16,15,14,16,12,female
30,23,28,9,11,28,12,15,15,20,19,16,14,13,14,17,10,21,15,15,16,26,16,16,17,16,18,34,15,15,14,16,12,female
30,23,28,9,11,28,13,15,16,20,19,16,14,14,13,17,10,20,15,15,16,27,16,16,17,16,18,34,15,15,14,16,12,female
30,24,28,9,12,28,12,15,16,19,19,16,14,12,14,17,10,20,16,14,16,26,16,16,17,16,18,34,15,15,14,16,12,female
31,22,28,9,12,27,13,13,16,19,18,16,14,13,14,16,11,19,16,15,15,26,16,16,17,16,18,34,15,15,14,16,12,female
30,22,28,9,12,28,14,13,16,19,18,16,13,14,14,16,10,19,16,15,15,26,16,16,17,16,18,34,15,15,14,16,12,female
30,21,28,9,12,28,15,13,17,19,18,16,14,14,13,15,10,17,16,14,16,26,16,16,17,16,18,34,15,15,14,16,12,female
30,21,28,9,12,28,15,14,17,20,19,16,14,14,13,15,10,17,16,14,15,26,16,16,17,16,18,34,15,15,14,16,12,female
