@relation 'LFW-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DE:\\Documents\\Information Technology\\Data Mining\\Face Recognition\\Database\\Labeled Faces in the Wild (LFW)-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {male,female}

@data
6,15,10,11,17,12,14,16,16,17,15,15,19,17,14,15,16,15,18,16,16,25,15,18,17,15,16,39,16,13,13,16,13,male
6,15,9,12,16,13,14,16,16,18,17,14,18,16,15,15,16,16,17,16,16,25,15,18,17,16,16,38,16,13,14,16,14,male
6,15,9,14,16,14,15,17,16,18,17,14,18,16,15,15,16,16,16,16,16,26,16,18,16,16,16,38,15,12,14,16,14,male
6,15,10,11,16,13,14,16,16,18,17,14,18,16,15,15,16,16,17,16,15,25,15,18,17,16,16,39,16,13,13,16,13,male
6,15,9,11,16,13,15,16,17,19,17,15,19,16,16,16,16,16,16,16,15,25,16,18,17,16,16,39,15,13,13,16,14,male
6,16,10,10,16,14,14,16,15,18,16,14,18,16,16,14,16,16,18,16,15,24,15,18,17,16,16,39,17,13,12,15,14,male
7,16,10,11,16,13,14,15,16,17,16,15,19,17,15,15,15,16,18,17,16,24,15,17,18,16,17,40,16,14,12,15,13,male
18,9,6,8,17,11,15,18,19,17,22,15,19,16,12,16,16,17,13,16,13,23,17,17,16,15,16,42,14,13,14,16,14,female
12,17,6,9,13,11,17,21,15,20,18,17,16,16,12,15,18,14,17,16,14,24,16,18,16,16,16,42,16,12,14,15,14,female
18,9,6,9,18,11,15,19,18,19,22,15,19,17,12,16,16,16,14,16,13,22,16,17,16,16,16,41,15,14,14,15,14,female
12,14,7,10,14,10,16,22,15,19,17,18,17,16,14,14,18,14,16,15,14,24,16,17,16,16,16,42,15,12,14,15,14,female
17,16,6,9,15,9,14,19,18,20,18,12,18,15,13,13,18,17,15,18,14,23,15,17,16,15,16,40,16,14,14,16,14,female
13,13,6,9,15,12,12,21,15,18,19,17,17,16,15,14,17,15,15,17,14,24,15,17,16,16,17,41,16,13,13,15,13,female
12,16,7,10,14,10,16,20,15,16,19,16,18,16,13,14,17,15,15,17,14,24,16,18,16,16,17,42,16,12,14,15,13,female
12,18,7,9,13,10,15,18,16,17,19,15,18,16,16,15,17,17,16,15,14,24,16,18,16,16,16,42,16,12,14,15,14,female
12,13,8,8,15,9,15,21,15,16,18,16,17,17,12,16,16,15,16,16,16,24,16,17,16,15,17,42,15,13,13,16,14,female
11,15,5,13,15,11,16,19,17,18,19,15,18,16,13,16,16,15,13,16,12,24,16,18,15,15,16,41,15,12,15,16,14,female
12,17,7,10,14,9,16,20,16,18,19,16,18,16,14,14,17,15,16,16,14,24,16,17,16,15,16,42,16,12,14,16,14,female
12,12,7,9,17,11,14,23,16,19,19,17,16,15,14,17,16,16,15,17,15,24,16,17,16,15,16,41,15,13,14,16,14,female
11,18,6,13,14,11,15,21,17,21,18,15,16,16,12,15,18,15,14,17,14,24,15,17,15,15,16,41,16,13,15,16,14,female
12,17,7,8,14,9,16,21,15,18,17,16,17,17,15,13,17,15,18,16,15,24,16,17,16,16,16,42,16,13,13,15,14,female
12,15,7,8,14,11,14,22,16,19,17,17,16,16,13,16,17,16,16,17,16,24,16,17,16,16,16,42,16,12,13,15,14,female
12,12,6,7,17,12,13,15,15,16,16,16,18,20,15,14,14,14,17,18,16,23,15,19,19,17,18,42,16,12,11,14,12,male
12,12,7,7,19,11,13,14,15,16,15,15,18,20,15,14,15,14,19,19,16,23,15,18,19,17,18,43,16,13,11,15,12,male
11,15,7,7,18,9,15,16,15,16,14,15,19,17,14,15,16,15,19,16,16,22,15,19,18,16,18,43,17,12,12,15,13,male
13,13,6,7,18,12,13,12,13,15,15,17,19,20,15,14,15,14,18,16,15,21,15,18,19,17,18,44,16,12,11,14,12,male
11,14,6,7,17,12,14,16,16,18,15,16,18,18,15,14,16,14,18,18,17,23,15,20,18,17,17,43,16,11,11,15,13,male
12,11,7,7,18,11,13,16,15,17,15,15,18,17,16,15,17,16,19,17,16,22,17,18,18,16,18,43,15,12,12,15,13,male
11,10,8,7,18,10,13,16,15,16,13,16,19,16,15,16,16,16,17,15,16,21,18,18,18,16,17,44,13,13,12,15,13,male
9,9,8,7,19,11,14,18,16,17,16,15,19,15,16,16,17,17,16,15,16,23,18,18,18,15,17,42,12,12,12,16,13,male
12,18,7,8,15,12,18,14,13,14,15,17,20,16,13,16,17,15,17,17,16,22,13,17,18,17,17,44,18,13,12,15,14,male
11,18,5,7,16,14,15,14,14,17,17,16,19,17,14,16,17,15,16,17,17,23,13,18,19,18,17,42,18,12,12,14,14,male
13,17,6,7,16,13,16,12,13,15,16,16,19,16,13,16,17,16,18,17,17,23,13,17,19,18,18,43,18,13,11,13,13,male
11,13,6,8,18,10,14,16,15,16,14,16,17,19,15,14,15,15,20,17,17,23,16,18,18,16,18,44,16,11,11,15,12,male
12,13,5,7,17,13,12,15,16,19,16,15,18,19,16,13,14,15,18,18,16,23,15,19,18,17,18,42,16,12,12,14,13,male
10,13,6,7,17,13,14,16,16,19,15,15,17,18,15,14,16,15,18,18,16,23,15,19,18,17,17,43,16,11,11,14,12,male
12,13,6,7,18,11,14,15,15,17,15,15,18,19,15,14,15,14,19,18,16,22,15,19,18,17,18,43,16,12,11,14,13,male
13,14,8,11,18,12,14,17,13,17,16,14,16,17,14,15,16,15,16,15,16,19,15,16,17,16,16,46,16,13,13,15,13,male
13,13,8,11,18,11,13,17,14,18,15,14,17,18,14,14,15,15,16,15,16,19,16,16,17,16,17,45,16,14,13,15,13,male
13,16,8,12,18,11,13,17,13,17,16,14,17,18,14,15,16,16,16,16,16,19,14,16,17,16,17,45,17,14,13,15,13,male
14,15,8,11,18,11,13,15,13,16,15,14,17,17,13,14,16,14,17,15,16,20,14,15,17,16,17,45,17,15,12,15,13,male
13,15,8,12,17,12,13,17,13,19,17,13,16,18,14,14,16,16,16,16,16,20,15,16,17,16,17,45,17,14,13,15,13,male
13,12,8,10,19,11,13,17,14,17,15,15,16,17,14,15,16,15,16,14,17,19,16,16,17,16,17,45,16,14,13,15,13,male
13,15,8,12,17,11,12,16,13,17,15,14,17,17,13,15,17,15,17,16,16,20,14,15,17,17,17,45,17,14,13,15,13,male
14,15,8,11,17,12,14,17,13,17,16,14,17,18,14,14,15,14,16,15,16,20,15,16,17,16,17,46,17,14,12,15,13,male
13,18,8,12,15,13,13,15,12,16,15,14,19,16,14,14,16,15,16,16,15,20,14,15,17,17,16,45,17,14,13,15,14,male
14,18,9,11,14,11,14,14,13,15,14,15,18,16,14,16,16,15,16,16,15,20,14,15,17,17,17,45,17,15,13,15,13,male
14,16,8,11,17,11,13,16,13,17,16,14,17,17,13,15,16,15,17,15,16,20,14,15,17,17,17,45,17,14,12,15,13,male
13,16,8,11,17,11,13,17,13,17,17,13,18,17,14,15,17,16,16,15,16,20,14,15,17,17,17,45,17,14,12,15,13,male
14,16,9,11,17,11,13,16,13,16,16,14,17,16,13,15,17,15,17,15,16,20,14,15,18,17,17,46,17,15,12,15,13,male
13,16,7,12,16,12,14,17,12,19,17,13,17,17,13,15,17,16,16,16,15,20,14,16,17,17,17,45,17,13,13,15,13,male
13,18,8,11,15,12,14,17,13,17,16,13,18,16,13,15,16,16,16,16,16,20,14,15,17,17,17,45,17,14,13,15,13,male
15,14,10,8,16,10,17,13,17,15,13,15,16,15,13,16,17,15,19,15,11,17,16,18,18,15,17,48,16,13,12,16,13,male
18,14,7,7,17,12,17,12,16,13,13,16,19,15,14,16,14,15,18,14,12,29,16,16,18,15,17,42,16,14,12,16,12,male
12,12,8,8,17,13,15,13,18,14,15,14,18,16,14,16,16,16,17,14,14,18,17,19,18,16,16,47,15,12,12,15,14,male
13,16,8,8,15,12,17,16,16,14,16,19,20,16,14,16,17,15,16,17,15,18,15,19,19,16,16,48,17,12,11,16,14,male
13,15,7,8,16,13,17,14,17,15,15,15,20,15,14,16,16,16,19,15,14,19,16,19,18,14,16,47,16,11,12,16,14,male
13,14,7,8,17,12,16,16,17,16,14,16,18,16,14,15,17,15,20,16,15,18,16,19,18,15,17,48,16,11,12,16,14,male
12,13,7,9,14,14,15,12,18,13,15,13,19,14,15,16,16,16,16,14,16,18,17,19,18,16,16,48,13,12,12,15,14,male
14,15,8,8,16,11,17,15,16,14,15,18,19,17,14,16,17,15,18,18,13,17,15,19,19,16,17,49,17,12,11,16,14,male
11,14,5,11,16,16,16,13,16,16,18,16,20,16,16,16,15,15,15,15,18,20,16,20,20,15,17,46,16,10,11,16,13,male
14,14,9,8,16,10,17,14,17,17,13,15,16,15,13,16,17,15,20,15,10,17,16,18,17,15,17,48,16,13,12,16,13,male
12,15,7,9,16,14,15,14,16,14,17,14,20,14,16,14,16,16,15,13,15,18,16,19,19,14,17,48,16,12,11,16,14,male
12,12,7,9,15,15,16,14,17,14,16,18,20,17,16,17,16,15,15,17,14,18,16,19,19,17,17,47,15,12,11,15,14,male
12,14,9,9,16,11,17,14,16,13,15,16,17,15,14,16,15,16,19,15,11,17,16,19,18,15,17,48,16,12,11,16,13,male
12,14,9,9,16,13,16,12,15,13,16,16,19,16,14,15,16,15,16,14,11,18,16,18,19,16,17,48,16,13,11,15,13,male
12,14,7,8,16,14,16,13,16,15,15,17,20,16,15,15,15,15,18,15,15,19,16,19,19,16,17,47,16,11,11,15,13,male
15,13,12,9,18,8,13,11,15,14,11,15,16,18,15,15,14,16,17,17,13,16,16,16,19,15,20,48,15,15,12,16,10,male
14,19,11,8,17,7,16,16,16,14,13,14,18,14,13,16,16,15,18,14,13,17,15,17,19,14,20,47,17,13,12,17,11,male
15,12,9,9,16,9,13,13,13,14,13,17,20,18,15,15,15,15,19,16,14,16,16,17,19,16,20,47,15,14,12,15,11,male
15,12,10,9,18,8,13,12,14,14,12,16,18,18,15,15,15,15,18,17,14,16,16,16,19,15,20,47,15,14,12,16,11,male
14,13,8,7,18,9,13,14,14,14,12,15,18,18,15,15,15,15,20,17,16,17,16,18,19,15,19,47,15,13,11,16,11,male
14,15,9,7,14,9,14,15,14,14,13,16,19,18,13,15,17,15,19,18,15,17,14,17,19,18,19,46,17,13,11,14,11,male
13,14,11,8,16,8,15,16,16,14,14,13,20,12,15,15,17,17,18,13,14,18,17,17,19,14,19,46,15,13,12,18,11,male
14,15,12,9,18,7,16,15,17,14,13,15,18,14,12,15,16,16,17,15,14,16,16,17,18,13,19,48,15,14,12,18,11,male
14,13,10,8,17,7,15,14,17,14,12,15,20,15,14,16,15,18,19,16,15,17,17,17,19,14,19,46,14,13,12,18,11,male
15,12,10,7,16,8,12,15,12,15,12,16,18,17,15,15,16,15,19,16,14,16,16,18,19,17,19,47,15,13,11,15,11,male
14,11,9,8,14,9,12,17,13,15,13,16,18,17,15,14,16,15,20,17,16,17,16,18,19,17,19,47,15,12,11,14,11,male
15,14,9,7,17,11,13,14,12,14,12,15,18,18,15,14,16,14,20,17,16,16,15,18,19,16,19,47,16,13,11,15,12,male
15,14,9,7,16,10,12,15,12,15,12,15,18,17,15,14,16,14,20,17,16,16,15,18,19,16,19,47,16,13,11,15,12,male
14,18,10,7,17,8,15,16,14,15,13,14,19,15,15,15,15,14,20,14,15,17,15,18,19,14,19,46,17,13,12,17,11,male
15,14,9,8,17,10,13,13,13,14,12,15,18,17,16,15,15,14,20,17,16,17,16,17,19,15,19,47,16,13,11,16,11,male
8,17,8,8,15,11,15,19,15,21,18,15,18,17,14,15,18,14,17,17,15,25,16,19,18,16,16,41,16,11,12,15,14,male
11,15,10,8,15,11,14,17,14,16,16,16,17,15,15,16,17,17,20,15,16,24,16,18,17,16,16,43,15,13,12,15,14,male
13,15,6,7,16,13,17,13,15,14,20,14,20,15,14,15,16,14,18,17,15,25,16,18,18,15,16,40,16,13,13,16,14,male
10,17,9,7,17,9,16,17,16,17,16,14,18,16,15,16,16,14,18,16,15,24,16,18,18,15,17,43,16,13,12,16,13,male
11,17,10,9,16,12,17,16,17,16,15,15,19,18,14,14,17,14,18,18,17,24,15,18,17,15,16,43,16,13,13,16,15,male
10,17,9,7,16,10,15,16,14,17,17,14,18,15,14,15,17,14,20,16,15,25,16,18,18,15,16,42,16,12,12,16,14,male
10,16,9,8,16,11,15,16,15,17,17,15,18,16,14,15,18,14,21,16,15,26,16,18,18,15,16,42,16,12,12,15,14,male
9,16,9,8,15,10,15,17,15,17,17,17,18,17,14,16,17,15,19,16,15,25,16,18,18,16,16,42,15,12,12,15,14,male
10,16,10,8,15,10,15,16,15,16,17,16,18,17,14,15,17,15,20,17,15,24,16,18,17,16,16,43,15,13,13,16,14,male
9,16,8,8,15,11,15,18,15,18,18,16,18,17,14,15,17,14,19,17,15,25,16,18,18,16,16,42,15,12,12,15,14,male
9,14,10,8,16,11,15,17,14,16,18,15,17,15,13,16,18,16,20,13,15,25,17,18,18,16,16,42,15,13,12,16,14,male
10,19,8,8,15,15,14,15,16,18,18,14,20,19,15,16,15,15,17,18,18,25,14,17,18,17,16,42,18,13,12,14,14,male
10,20,9,7,12,12,16,15,16,15,17,16,19,17,13,16,16,15,17,17,16,25,15,18,18,17,16,42,16,12,12,14,14,male
10,20,8,7,12,12,15,15,16,15,18,16,19,17,13,16,16,16,17,17,17,25,15,18,18,16,16,42,16,12,12,14,14,male
9,17,9,8,15,10,15,17,15,17,17,15,18,17,14,15,18,14,20,17,15,25,16,18,18,16,16,42,16,12,12,15,14,male
10,15,9,13,15,10,15,14,15,13,14,16,17,16,15,15,16,16,18,16,13,26,16,17,17,16,16,41,15,13,13,16,13,male
9,16,10,13,16,10,15,14,15,13,14,15,17,16,15,15,16,15,18,16,12,26,16,17,17,15,16,41,15,13,13,16,13,male
9,16,9,13,18,10,13,16,16,14,15,14,18,15,15,14,16,16,17,14,13,26,16,17,17,14,16,41,16,13,13,17,13,male
8,15,7,14,15,12,16,16,16,16,18,16,17,17,16,15,16,15,16,17,15,27,16,18,17,16,16,40,14,12,13,15,14,male
7,16,6,14,17,13,14,18,15,18,18,15,18,16,14,14,15,16,15,15,15,28,16,18,17,14,16,39,16,11,13,17,14,male
7,12,8,15,16,13,16,17,17,15,16,15,19,15,16,18,16,16,17,15,16,27,18,16,17,15,16,40,12,14,14,16,14,male
8,16,8,13,16,11,15,16,15,16,16,16,17,16,15,16,17,15,18,16,15,26,16,18,16,15,16,41,15,13,14,16,14,male
7,15,7,15,15,13,16,17,16,18,17,16,17,17,16,15,16,15,16,16,14,27,16,18,16,16,16,40,14,11,14,16,14,male
7,19,8,14,15,12,17,17,15,15,16,16,18,16,14,14,17,16,17,17,17,27,14,17,16,15,16,40,18,12,14,16,14,male
7,16,6,18,16,15,15,15,16,17,16,16,18,16,17,16,15,15,15,15,13,29,16,18,16,15,16,38,15,11,14,16,14,male
9,15,10,13,16,10,15,15,16,14,14,15,17,16,15,15,16,16,18,16,12,26,16,17,17,15,16,41,15,13,13,16,13,male
9,16,11,13,16,10,15,16,15,15,13,16,17,16,15,15,17,15,19,15,14,25,16,17,16,15,16,42,15,13,14,16,14,male
8,16,7,13,15,12,15,15,16,13,17,15,19,16,16,15,16,16,17,16,16,27,16,17,18,15,16,40,15,12,13,16,13,male
9,15,10,13,17,11,14,16,14,13,15,14,17,14,14,16,16,16,16,14,15,26,17,16,17,15,16,41,14,14,13,16,13,male
9,15,10,14,17,10,14,15,16,13,14,14,17,15,15,15,17,16,17,15,13,26,17,17,17,15,16,42,14,14,13,16,13,male
11,14,10,11,16,10,14,13,15,13,13,16,19,17,15,14,14,15,16,17,12,21,15,17,18,17,18,41,16,15,13,14,12,male
10,15,9,11,18,11,14,14,14,14,14,14,20,17,15,14,15,15,18,16,15,25,14,16,17,16,17,42,17,14,12,15,12,male
11,15,8,10,16,12,13,14,14,13,14,15,20,17,16,14,15,15,17,16,16,25,15,16,18,17,17,42,17,14,12,14,12,male
9,14,8,10,17,11,14,15,15,14,15,15,20,17,15,15,15,15,18,16,18,25,15,17,18,16,17,42,16,13,12,15,13,male
10,14,11,11,17,12,15,16,17,14,14,15,19,17,14,15,16,16,18,17,15,21,17,18,18,15,17,45,14,13,12,16,12,male
11,16,9,9,15,10,15,16,15,13,14,15,18,16,14,15,16,15,17,16,15,23,16,18,18,15,16,44,15,13,13,16,14,male
11,17,10,10,15,10,15,16,15,13,13,15,18,17,14,15,16,15,17,16,14,23,16,17,17,15,16,44,15,13,13,16,13,male
10,15,10,11,16,9,16,16,16,13,14,15,18,17,14,16,16,16,18,17,14,24,16,17,17,15,16,44,15,13,13,16,13,male
9,13,11,13,19,13,15,18,16,15,16,16,20,17,15,15,16,15,19,17,19,22,16,18,18,15,17,44,15,12,12,16,12,male
10,15,9,9,18,9,15,17,14,14,14,14,18,16,14,15,16,15,17,14,15,24,16,18,17,15,16,43,16,13,13,16,13,male
10,16,7,11,15,11,15,15,16,11,17,15,20,16,14,16,16,15,16,17,17,25,16,17,18,15,16,43,15,12,12,16,13,male
11,15,9,11,16,10,14,17,15,13,17,13,19,16,14,15,18,15,17,16,16,24,17,17,18,15,16,43,15,13,12,17,13,male
10,16,9,11,15,10,15,17,15,14,15,15,19,16,14,14,16,15,18,16,16,24,17,17,17,15,16,43,15,13,13,16,13,male
9,16,7,12,16,11,15,17,16,13,18,15,21,17,14,15,16,15,17,17,18,25,16,17,18,15,16,43,15,12,13,17,13,male
11,17,10,11,18,11,14,13,14,13,12,14,18,17,15,14,15,14,17,15,13,21,14,17,18,16,18,41,17,15,13,15,12,male
11,14,7,9,17,13,16,11,18,12,17,14,20,15,14,16,15,16,17,16,15,30,16,16,18,14,17,42,15,14,11,17,12,male
12,18,10,8,15,11,19,14,15,13,14,16,17,16,15,16,17,15,18,17,15,29,15,16,17,16,16,43,17,14,12,15,14,male
11,13,8,8,19,12,14,13,17,13,15,13,18,16,14,14,16,15,17,14,13,29,16,16,17,15,16,42,16,14,12,17,13,male
10,15,7,10,16,11,17,14,16,12,18,16,19,15,15,15,16,15,18,16,15,31,16,16,17,15,16,42,16,13,12,16,13,male
12,15,8,9,18,12,16,12,16,12,14,14,18,14,15,16,15,15,17,14,11,29,16,16,17,15,17,43,16,14,12,16,13,male
12,12,8,8,16,12,16,11,17,13,15,16,18,16,14,15,15,17,18,17,12,29,16,16,17,15,17,43,15,13,12,16,13,male
11,16,7,8,20,12,15,14,14,15,16,12,19,14,15,15,16,15,17,14,14,29,15,17,17,15,17,42,17,13,12,16,14,male
13,14,11,8,18,10,16,11,17,14,14,15,16,15,13,16,16,14,18,15,11,29,15,16,17,15,16,43,16,15,12,16,12,male
15,15,11,10,13,10,15,11,14,11,13,17,15,17,14,16,16,14,17,18,11,23,15,16,17,16,17,45,16,14,13,14,13,male
13,17,6,10,15,11,15,11,16,11,15,15,20,14,15,16,15,16,18,14,14,25,16,17,19,14,18,42,15,13,11,17,12,male
13,17,9,10,16,9,15,14,16,14,13,14,17,15,14,15,15,15,20,15,13,23,16,17,17,15,17,43,16,14,13,16,13,male
12,18,9,10,16,9,15,14,15,15,13,14,18,15,15,14,16,14,19,15,13,23,16,17,17,15,17,43,16,14,13,16,13,male
13,19,7,9,16,10,16,13,15,13,13,13,17,14,15,15,15,15,18,14,12,24,15,17,18,15,17,43,16,13,12,16,12,male
13,18,7,10,16,9,16,13,16,12,13,14,17,14,15,16,14,16,19,14,13,24,16,17,18,14,17,43,16,13,12,17,12,male
14,14,9,10,13,9,16,13,15,13,13,18,16,17,14,16,15,17,17,18,11,23,16,17,18,16,17,44,14,13,12,15,13,male
11,19,9,10,14,10,17,16,16,13,14,15,17,15,14,16,15,15,18,17,15,18,15,18,18,15,17,48,17,12,12,16,13,male
14,13,10,11,16,9,17,14,16,14,13,15,15,16,13,16,16,16,18,16,11,17,16,18,17,15,17,48,16,13,13,16,13,male
12,13,7,10,15,13,16,14,16,12,16,16,18,16,14,15,15,15,16,16,15,18,17,19,19,15,17,47,15,12,11,16,13,male
12,13,10,10,15,12,17,14,16,13,12,15,16,16,13,16,16,16,18,16,12,17,17,18,18,15,17,48,15,12,12,16,12,male
13,11,9,10,14,12,15,15,16,13,12,17,16,16,13,16,15,15,18,18,13,17,17,18,18,16,17,48,14,12,12,15,13,male
14,16,9,10,17,10,16,15,15,14,13,15,15,16,14,16,16,16,18,14,13,22,16,17,17,15,16,46,15,13,12,17,13,male
13,15,9,9,17,8,16,16,15,14,14,15,15,16,13,15,16,16,19,15,13,22,16,18,17,15,16,46,16,12,13,16,13,male
13,17,9,9,18,8,15,17,15,14,14,14,16,16,15,15,17,16,17,13,14,22,16,18,17,15,17,46,17,12,12,16,13,male
13,11,8,8,19,10,15,16,14,15,14,15,16,17,14,15,16,16,18,15,15,22,17,18,17,16,16,46,14,12,12,16,13,male
14,16,10,10,16,9,16,15,15,15,13,15,15,16,12,15,16,15,18,15,12,22,16,17,16,15,16,47,16,13,13,16,13,male
13,16,8,8,16,9,16,17,15,14,13,15,16,17,12,15,16,16,18,15,15,22,16,18,17,16,16,46,16,12,12,16,13,male
14,16,9,8,14,8,15,17,16,14,13,16,16,15,13,15,16,15,18,17,13,22,16,17,17,16,16,46,15,12,12,15,13,male
14,18,8,8,13,10,15,16,17,14,14,16,16,16,14,15,17,15,17,17,15,22,16,18,17,15,16,46,16,12,12,16,14,male
13,20,8,8,13,10,15,16,15,14,14,15,17,15,14,15,15,14,18,17,15,22,16,18,17,15,16,46,16,12,12,15,13,male
14,15,9,8,16,9,16,17,15,14,13,15,16,16,12,15,16,16,18,16,13,22,16,18,17,16,16,46,15,12,12,15,13,male
